,DV,E1,E2,E3,E4,E5,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15
1235,101.9095713,-0.49987379,0.072634213,0.262000617,0.755817967,-0.546128914,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1
1236,101.4057172,1.681851387,-0.782708285,1.14263409,-0.195907102,-0.476602967,1,1,0,1,0,1,0,1,1,0,1,0,1,1,0
1237,100.2487251,-0.130611922,-0.969853788,-1.278712057,-0.139844627,1.999511451,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1
1238,100.4968393,-0.182761132,1.874277528,-0.334582166,-0.412105705,-0.321040475,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0
1239,107.5444505,-0.419781469,-1.903971993,-0.229321903,-0.802701497,0.934084651,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0
1240,102.2062825,-0.758616699,0.727453198,1.23441125,1.043967546,-0.690643933,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1
1241,107.3660244,-2.419369614,-0.561045789,0.885169939,-1.045001837,-1.567600917,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0
1242,99.72759303,-0.359608295,-1.634091784,-0.42211463,-0.397190226,0.829322926,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0
1243,98.46572294,-0.660245937,-0.65582194,0.445551823,-0.588587164,1.901768769,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1
1244,100.7199018,1.222830872,1.090952763,-0.503463976,-1.71762955,-0.433185661,1,0,0,0,1,0,1,1,1,0,1,0,1,1,0
1245,102.1059588,-0.243612876,-0.057803609,-0.256714853,-0.851720506,-0.467610239,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0
1246,101.1273252,0.895853978,0.465693557,1.849721118,0.467627096,-2.416500935,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1
1247,108.2278324,0.277882419,0.232767027,0.748517166,0.472683803,1.233892821,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0
1248,101.713589,-1.261223177,-0.946152482,-2.159615154,0.156742482,-2.26314949,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0
1249,100.8608735,-0.119880522,-0.354982568,1.003088083,-0.77486332,0.857865409,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1
1250,102.0178933,-0.210006749,2.384461502,-1.342556931,-0.467603508,-0.686301877,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0
1251,100.2348259,-0.383003756,0.108846114,-0.559208475,1.481514133,1.41191246,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0
1252,101.8842036,0.987365712,-1.03587749,0.334830808,-0.790986428,-0.515921662,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1
1253,101.465198,-0.950142504,-0.024262257,1.189759707,-0.27900209,1.32996997,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1
1254,102.1327512,0.731465298,1.065711652,0.467994847,0.659465918,-0.062570638,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0
1255,99.65317593,-0.229693187,-1.264028314,0.44420683,-0.799896193,-0.351585335,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0
1256,100.8496633,0.733075092,1.16718579,1.517628556,-1.562322376,0.594737554,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1
1257,102.5409277,-0.659810986,-0.867814962,1.354374184,0.019802343,-0.142847744,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1
1258,102.0405353,0.602227369,1.863695037,-0.215327081,-0.659154582,0.012078046,0,1,1,0,1,1,0,1,0,1,1,1,0,1,1
1259,101.3488095,-1.118119439,1.627763545,1.576323049,-1.049350046,-0.790825074,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0
1260,100.7066266,-0.233327689,0.478673704,-0.699497632,-0.6345232,0.606483763,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0
1261,106.2829592,-0.305790993,-1.325317283,0.212532823,-0.278224694,-0.386217499,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1
1262,102.3163276,0.765666091,1.674944409,0.280323739,-0.365804846,-1.026752608,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0
1263,102.2211729,-0.662973189,-0.105581191,0.874876927,1.445861195,1.337140722,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0
1264,100.4175466,-0.806522012,-1.270569356,-1.045593612,0.332164889,-0.375092493,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1
1265,100.4993487,1.641358521,0.353448248,-0.358310352,1.190170311,0.174217162,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0
1266,101.1267263,0.702438059,-0.115355289,-0.160533221,-0.761088378,-1.398250209,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0
1267,100.4846697,0.12229266,-0.00076773,0.022935257,-0.456653066,0.956506412,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1
1268,101.4261954,-1.231470004,1.05236359,0.202007777,1.269773382,-0.99261386,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0
1269,102.0867853,-0.137686778,-1.284796208,2.271795153,-1.668898576,1.436505561,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0
1270,105.9066373,-0.608689068,1.040824039,-0.668006325,-1.094013446,0.967376179,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1
1271,100.5388935,0.503162784,2.026235365,1.493218254,0.586321968,0.556198352,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1
1272,100.7896808,-0.928471232,-1.318894088,-0.471058919,-1.822265289,1.218225711,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0
1273,101.9201424,0.606195844,0.025087983,-0.637710065,0.330281121,0.960364384,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1
1274,100.2700891,-0.401323694,0.114758219,0.158812745,-0.53350963,-0.096505388,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1
1275,102.4798617,0.246825926,-0.13925843,0.147603107,1.979164386,-1.617078893,1,0,1,0,0,1,1,1,0,1,0,1,0,1,0
1276,102.7609094,0.712073997,-1.005142942,0.403109571,-0.605633455,-2.716541244,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1
1277,101.3126301,0.283958862,0.786999332,-0.406051308,-1.402637663,-0.650561754,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0
1278,105.7912154,-0.625072551,-1.312148616,-0.368344952,1.225256825,0.631620084,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1
1279,107.5448178,0.832546441,-0.169590114,1.769442162,-1.048235364,1.045686258,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1
1280,101.5278536,0.302909782,1.405941266,0.913492154,0.25083831,-0.079489191,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1
1281,101.8540676,-0.846155778,1.04561237,-1.277893445,1.742422735,0.077294193,1,1,1,0,0,1,1,0,1,1,0,1,0,0,1
1282,100.8260511,-1.488054889,-0.791685676,-0.831196196,1.168319321,1.20804422,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0
1283,102.784672,0.741974562,0.242767209,0.730585461,-0.486145006,-0.33971998,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1
1284,101.5523726,-0.67123125,0.245410651,-1.042040303,0.453341679,-2.742191188,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0
1285,100.9481306,0.328156592,-0.433209521,-0.122893138,-0.417205534,-2.544830924,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0
1286,100.7480148,-1.25688304,-1.432552985,-1.074572339,-0.467559381,1.315198111,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0
1287,100.401227,0.089812877,1.355397198,-1.17267807,0.959110629,1.080293663,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0
1288,108.9849082,-0.659088288,-0.033469267,-0.968669363,-2.692935952,-1.109809222,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1
1289,101.337205,-0.492485757,-0.226144724,-0.64818622,-0.423686233,0.069971777,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
1290,99.0098459,-0.542448173,-0.427796286,0.693014859,0.549662191,0.792240143,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0
1291,101.3625174,-0.726164425,0.549478145,-0.304310387,0.760406343,0.705468853,1,1,0,1,1,0,0,1,1,1,1,0,1,0,1
1292,101.3602475,-0.27231283,-0.101905817,1.632276708,2.290431366,1.921174519,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1
1293,99.30909363,-2.25219599,-1.649486631,-0.01467196,-0.436625638,1.090405751,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0
1294,102.0363643,-0.615978178,-0.715547959,0.512008511,0.132836083,-0.268679061,1,1,0,1,1,1,0,1,1,0,0,0,1,1,1
1295,109.2675938,-0.384987135,1.566083559,-0.243812649,-1.098330548,-0.748552687,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1
1296,104.441756,-1.487702608,-0.5113064,-1.000205007,0.720042106,-0.247617846,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0
1297,101.2540413,-1.197857786,0.338645456,-0.668979073,1.360746432,-0.719997723,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0
1298,103.7194386,-0.631352774,-0.62947064,2.075708451,1.922861629,-0.831588382,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
1299,99.85986858,0.248408209,-0.420693126,0.551218593,-0.076097175,1.20834604,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1
1300,101.8169758,-0.393256192,-0.060073048,1.017428106,-1.143883143,-1.615784727,1,0,0,0,1,1,1,1,0,0,1,0,1,1,1
1301,101.5639786,0.7791639,0.48133636,-0.30516642,-0.01068778,-1.100784894,0,1,0,1,0,0,1,1,1,1,1,0,1,0,0
1302,101.1152813,0.149331445,-0.141601358,1.877100158,-0.717212681,0.615211432,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
1303,101.704608,1.053301288,0.104849664,-0.887856851,1.107346461,0.02724445,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0
1304,100.8274832,1.674462929,-1.546301901,1.086901066,-0.424154368,-0.724830566,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1
1305,100.5748213,0.233731277,0.633825343,-0.689476033,-0.594601182,1.465671125,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1
1306,101.2283859,-0.35450217,1.789513663,0.345258336,-0.064544238,-0.089350015,1,0,0,1,1,0,1,1,0,0,1,1,1,0,1
1307,99.81789538,-1.692767516,-1.055634421,0.485661785,0.620963018,-0.710471896,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1
1308,108.5874502,1.27299225,0.670364445,-1.800622457,0.551692352,1.466989895,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0
1309,107.9655734,0.681875047,0.021319061,1.358205101,1.425188845,0.3134873,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1
1310,100.8947186,2.252536339,-0.28069687,1.25550337,-0.675905413,1.248644073,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0
1311,99.79617425,-0.461949469,0.578092911,-1.138738735,-0.904941812,-0.191537487,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0
1312,100.8576094,-1.006180404,0.421808189,-1.232616058,-0.877959101,-1.095006649,0,1,0,1,1,1,0,1,0,0,0,1,1,0,1
1313,107.4616115,-0.451500402,0.447422476,-0.639648636,-0.881875284,0.306429234,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1
1314,106.7384666,1.342590139,0.447717736,-1.182876496,-0.547664366,0.016926808,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0
1315,99.74131676,-1.043781669,0.557147363,-0.620681663,0.335124823,1.08519111,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0
1316,101.4844958,0.667820685,0.389427775,-0.105416707,0.994242798,-1.498662641,1,1,0,0,1,1,1,0,0,1,0,1,0,1,1
1317,101.9181358,0.374939265,0.213278267,1.671001677,0.608890139,-0.553262097,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0
1318,104.9948714,-2.139209593,-0.246192821,-1.115890896,-0.668637318,0.98289963,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0
1319,100.1465315,0.940201961,0.943194675,-1.198071061,1.572853786,-0.260084406,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0
1320,108.1580044,-1.115966583,0.539389586,0.117589867,-0.284103167,0.990459239,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
1321,105.5118487,0.811136348,-1.680375106,0.24021691,-0.328739535,0.557447656,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0
1322,106.5691189,1.061101154,0.630088499,-0.070421693,1.540782611,0.441803431,0,1,1,0,1,1,0,0,1,1,0,1,1,1,0
1323,101.0949027,-0.332776968,-0.604792232,-0.12081341,-0.82366091,-0.468434497,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1
1324,106.5231396,-0.507137773,0.821922472,-0.177915494,-0.410883054,0.454532897,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1
1325,102.1458838,-1.33326077,1.110135421,-1.657243924,-0.99288433,0.825127002,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1
1326,101.6441733,-2.210433646,-0.60586986,-0.5923449,-0.633576141,0.1611553,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0
1327,100.3447283,1.465007418,-0.413492881,0.217480073,0.216005677,1.953601923,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0
1328,101.7856758,-0.171144923,-0.39683352,0.950245606,-0.648109908,2.110844938,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0
1329,100.4655165,0.337895016,-1.863818821,0.092709083,-1.438751023,1.09394684,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0
1330,99.77203561,-1.86483003,-2.282478797,0.534486507,0.73014175,0.124949907,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1
1331,100.0170798,-1.996715787,-0.036203365,-0.913741192,-0.212817703,0.95372708,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0
1332,100.9257574,-0.553699659,-0.690254578,0.028707671,-0.411662517,-0.138605537,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0
1333,101.0663948,0.984339897,-1.086330742,-1.986933418,-0.449959417,-0.50791055,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
1334,99.10722853,-0.970980803,-0.633916733,0.459986949,1.023838645,-0.089720927,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1
1335,108.495239,1.435847406,-0.875912335,-0.140038005,-0.172143611,-0.306980488,0,0,1,0,1,1,0,1,1,1,0,0,1,1,1
1336,99.67128235,1.061215185,0.829330375,0.794983686,2.221524698,-0.55838885,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1337,103.1323608,-0.078559741,-0.469484153,1.287035923,0.801465345,-1.41729462,0,1,1,1,0,0,1,0,1,0,1,1,0,1,0
1338,100.6763598,-0.895639268,-0.329423662,-0.110849647,-1.169192502,0.688238189,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0
1339,99.03380444,0.101467056,-0.226702445,-1.001825513,-1.375610721,-0.33665644,1,1,1,0,0,1,1,0,1,0,1,1,0,1,0
1340,107.6414264,-1.217278481,-1.457368227,0.991763084,-1.770084058,1.233970807,1,1,1,0,1,0,1,0,1,1,0,0,1,1,1
1341,101.9201421,-0.853739018,1.253643213,-0.835132491,-0.223947121,0.73753652,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
1342,101.2216031,-0.433427725,-1.17901066,1.3180995,0.727563153,1.17208503,1,0,0,1,0,0,0,1,1,0,1,0,0,1,1
1343,100.6601408,0.529380169,-1.430322921,-0.830291182,0.800378375,-0.834497269,1,1,1,0,0,0,1,1,1,1,0,1,0,0,1
1344,100.8313374,-0.328480278,-0.405999563,-0.987865292,0.325399743,1.479230041,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1
1345,101.6341454,0.645872061,1.256616115,-1.010566528,0.315312287,-1.208144934,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0
1346,102.0364949,0.044360794,-1.056752623,0.941263536,0.324099768,-0.249916996,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1
1347,100.3629261,-0.071183903,-1.907102384,-1.470701085,0.317549354,-0.519546102,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1
1348,108.0817742,-0.60562177,-1.338070816,0.416676446,1.121548322,0.104837756,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0
1349,99.87726535,-1.197257347,-1.034854041,0.393446405,0.438465374,1.40916494,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0
1350,101.419252,0.003476789,-0.690270764,1.79934186,0.524110618,1.182873269,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0
1351,99.92860347,1.168523431,0.380955369,0.277549902,1.163555004,-0.590559238,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
1352,100.3723543,-0.249976126,1.260501335,0.35417138,-0.033377303,-0.447109149,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1
1353,100.6033886,-0.708323653,0.517796799,0.022536833,1.438112203,-0.879451239,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1
1354,100.0123152,-1.389335085,-0.476389392,-1.008327713,0.165223332,1.830134441,1,0,0,1,1,0,1,0,1,0,0,0,1,1,1
1355,100.7897528,1.720317597,-1.978599236,-1.043141116,-0.668348859,1.435558694,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
1356,102.1440128,-1.201610581,0.340211106,-0.335434083,0.105302012,1.208994779,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0
1357,100.474615,0.319003736,-0.546675005,0.261434928,0.992337762,-0.003155807,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0
1358,101.7681045,-1.495791832,1.370398912,1.258253135,0.602800265,-0.267055425,1,0,0,1,0,1,1,1,1,1,0,1,1,1,0
1359,102.0640513,1.536247988,0.06714125,0.783718872,-1.718898305,-0.217815493,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1
1360,107.0146399,0.617599161,0.651523738,1.381904995,-0.203033185,-0.378090585,0,1,1,1,1,1,0,1,0,1,0,0,1,1,0
1361,106.8503506,1.408106847,0.818439739,1.136795124,-0.720147573,0.117902897,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1
1362,102.26948,-1.412765915,0.680724352,-0.426162422,-1.262447875,-0.206212267,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0
1363,99.26467274,0.200011007,0.132461125,-1.686912631,-0.357688001,-0.8891332,1,1,1,1,0,1,0,1,1,0,1,0,0,1,0
1364,100.5074366,0.088164501,-0.904973917,0.691731067,-0.950463162,1.076815004,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1
1365,106.78465,0.609923912,0.444448258,1.228512534,-0.116093566,0.077691201,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0
1366,101.8915647,-0.089797728,1.087803085,-0.145020343,2.40599991,0.127760016,1,0,1,1,1,0,0,0,0,1,1,1,0,0,1
1367,102.7974928,-0.428517105,0.661434025,-0.329790057,-0.120527213,-0.262866518,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0
1368,99.28957802,0.995754736,-1.279786134,-1.225889193,-0.949533051,0.346589349,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1
1369,100.9145698,0.497637559,1.38852196,0.948675553,1.020439577,-0.217032691,1,1,0,0,1,1,0,0,1,1,1,0,0,0,1
1370,101.1145124,-0.316293762,-0.130975437,-1.5802005,-1.03748636,0.390148694,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1
1371,100.0137983,-0.036991979,-0.35026563,-0.434195354,-1.585450687,0.11203534,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1
1372,100.296879,-0.224150352,0.593098657,-0.411077999,0.450078933,0.104736607,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1
1373,102.1406337,-0.351258317,0.170337217,-0.534732245,0.639360347,0.005526416,0,0,0,1,0,1,0,0,1,0,1,1,1,1,1
1374,103.7843478,0.36637789,0.256047986,-1.407088317,0.692463227,-0.258041995,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1
1375,102.8215934,0.776777619,-0.687796407,1.368520572,-0.927151126,-0.321100922,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1
1376,101.1411752,0.302240131,0.580677493,-1.63220298,-0.674766769,1.13625301,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1
1377,99.917989,0.577472315,0.08866298,0.024914111,0.33518374,1.122171939,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1
1378,100.5823496,-0.553755862,1.100080168,-0.197313319,-1.651395806,-0.984136234,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1
1379,101.0228877,1.388022539,1.36220063,-0.703777984,0.672254511,1.735921308,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1
1380,102.2744682,0.037604878,-0.008261124,0.734543717,0.571808564,-0.105874277,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0
1381,100.9210622,0.057452385,-0.259548373,-0.294472335,0.683318571,1.314902992,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1
1382,106.0805276,-2.263506627,-1.042368786,-1.455448403,0.594822205,0.071807093,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1
1383,99.53214487,0.774049487,0.714293225,-1.71518648,0.262970698,-0.114745065,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
1384,100.7506259,1.385217563,1.204823876,0.409364719,-0.092080719,0.097728669,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0
1385,101.0332472,0.385863071,1.317701784,-0.548072146,0.448963394,0.509773382,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0
1386,99.80754345,0.487996338,-0.243307175,0.911762794,0.262381745,1.036782429,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0
1387,101.7914345,0.635427828,-1.111876646,1.01299326,0.689245986,0.172005655,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1
1388,101.4099179,0.469652619,0.011141408,0.274566132,-0.361477784,-0.81826326,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1
1389,102.3918819,-1.112100103,0.257567548,1.053000642,0.072699328,-0.515069273,0,1,1,1,0,0,1,0,1,1,0,0,0,1,1
1390,102.6027352,-0.399346927,1.759492828,-0.27760736,1.037385516,-0.715511992,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1
1391,99.1962673,0.64221427,-0.972044584,-0.367257973,0.032905335,0.834098847,0,1,1,0,1,0,1,1,1,0,0,1,0,1,1
1392,101.5134869,-0.009938789,1.462172954,0.462230899,-0.230877943,-0.670851573,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1
1393,100.5280671,-0.103366637,0.466217091,0.534681313,0.463728325,0.376600043,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0
1394,100.0770312,-2.062723375,-1.386044507,1.147398227,-0.126779462,0.823547734,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0
1395,101.6082791,-0.985450587,0.045984242,-0.180864202,0.210193322,-0.095175178,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0
1396,100.1507456,-0.238086119,0.246349461,0.05700815,0.848291571,1.434276687,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0
1397,102.0157739,-0.210826767,2.470571915,0.367153925,0.134841317,0.019286364,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0
1398,102.3535693,0.040901323,-0.964951839,-0.023541881,-0.521318539,-2.232946391,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0
1399,105.259371,1.061865976,1.362085077,-1.069770313,0.341508509,1.00671354,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1
1400,100.7704498,-0.369726841,-0.765854634,-0.812490987,0.139484118,-0.615751222,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1
1401,97.96294246,1.148034771,-0.551711644,0.426621298,-0.209885816,1.94997351,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1
1402,105.606046,-0.230764051,0.289845283,-0.917463312,0.911349057,1.334634262,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0
1403,105.7539984,-1.113462386,0.354182334,0.978829892,1.026185554,0.272456474,0,0,1,1,1,1,0,1,1,1,1,0,1,0,1
1404,106.5321102,0.9460791,-0.540590499,-0.699381529,0.070439994,-1.539582364,0,0,1,1,1,1,0,1,0,1,1,0,1,0,1
1405,101.6029266,-2.258780631,-0.998331011,1.25349658,0.360943007,1.253884578,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0
1406,99.48233604,-0.466373165,1.171733846,-0.726978528,-0.255171422,0.645522315,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1
1407,101.6112829,1.78432654,1.05789338,-0.598987098,0.541018171,-0.382739402,1,0,0,0,1,1,1,1,0,1,1,0,1,0,1
1408,104.2293497,0.770682414,0.43701383,1.74140185,-0.068084258,-0.573039872,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1
1409,100.7300338,0.818130171,0.09542127,0.265055316,0.673707468,-0.691562147,0,1,0,1,0,1,0,1,1,0,0,0,1,1,1
1410,101.640379,-1.293654199,0.129518883,0.761256654,-0.85832388,-1.69513198,1,0,0,1,1,0,1,1,0,1,1,1,1,0,0
1411,101.8917781,-0.896957691,0.538709746,1.640213858,-0.95629185,-1.169404196,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0
1412,102.2945969,-1.225110647,0.302587262,-0.07454119,-1.383434413,-1.683497648,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0
1413,108.4748927,0.343362351,1.576749394,0.456611932,-1.219845149,-0.294834485,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1
1414,100.3845886,0.811516798,1.155029847,0.489162823,0.025214986,1.162991507,0,1,0,0,0,1,0,1,0,1,1,0,1,1,1
1415,101.3763999,1.156089527,-0.796728178,1.006079763,-0.465535319,0.112369287,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1
1416,100.1237962,2.510662164,0.535122498,1.224325316,-1.680058349,1.267303916,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0
1417,100.4573914,-2.064496619,-0.459625175,-0.183494271,-1.170980723,1.138921351,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1418,99.83485439,0.962434876,0.085348514,0.914229658,0.222022312,1.814592986,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1
1419,101.0872967,2.142397618,-1.923012142,-0.027705045,-0.980695074,1.795660692,0,1,1,1,0,0,1,0,1,1,0,1,0,1,1
1420,106.0003885,-2.046833642,-0.031072606,1.080812668,-0.756533323,-0.123618698,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1
1421,100.8646008,0.29635271,-0.102928566,-1.359812971,1.468645082,0.121210483,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0
1422,100.4189384,-0.181666604,0.39442305,-0.446953509,1.193086929,-0.734980996,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1
1423,100.7829639,-0.660408155,1.375791302,-0.349551703,0.968175557,-0.884761217,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0
1424,100.6064975,0.573766238,-0.287982197,-0.16608735,-1.457243083,-0.875979378,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1
1425,101.2464959,0.10018855,-0.882034612,-0.113049713,-0.049040893,-1.711510701,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0
1426,104.9859934,-0.970620118,-0.142626813,-0.288600416,-0.056416777,-0.479474037,0,0,1,1,1,1,0,1,0,0,0,1,1,1,0
1427,103.9147822,2.108873219,-0.413583498,1.477654575,-1.11302826,-1.72587031,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1
1428,102.7981014,0.630580974,0.586956409,-1.328670268,-0.756802133,-1.449057475,1,1,1,0,1,0,1,0,1,0,0,1,0,1,0
